ceeb,school_name,state,sector,score_default,tier_default,score_B_qualdensity,tier_B_qualdensity,score_v4_candidate,tier_v4_candidate,ap_qualifying_density
310095,Bernards High School,NJ,public,0.9641446694936422,Very Demanding,1.073708450252422,Very Demanding,0.962317367083249,Very Demanding,3.6894270468002333
310100,Gill Saint Bernards School,,private,0.9503582830984966,Very Demanding,1.1616290234735887,Very Demanding,1.1616290234735887,Very Demanding,3.8392895990840286
310101,Highland Regional High School,NJ,public,-0.10590937281535578,Demanding,-0.06629639638742331,Demanding,-0.08745331353666583,Average,1.3989233746778318
310105,BLAIR ACADEMY,NJ,private,1.1163530935540116,Very Demanding,1.2077625615961491,Very Demanding,0.93924383822619,Very Demanding,2.8464691607059494
310108,Lumen Gentium Academy,,private,,,,,,,
310110,North Warren Regional School,NJ,public,0.3725927396202324,Demanding,0.2329615768362766,Demanding,0.11624375336093923,Demanding,1.894035360732774
310120,Bloomfield High School,NJ,public,-0.22495765420707864,Average,-0.21304074985608246,Average,-0.19741994252879966,Average,2.1023740389149523
310124,Overlake Preparatory Academy,,private,,,,,,,
310125,Bogota Jr./Sr. High School,NJ,public,-0.21565239988380017,Average,-0.21565239988380017,Average,-0.2605446544215613,Average,
310130,Boonton High School,NJ,public,0.2848437085131237,Demanding,0.2848437085131237,Demanding,0.2268034253900027,Demanding,
310140,Bordentown Regional High School,NJ,public,0.08819327304451377,Demanding,-0.11445091976562269,Demanding,-0.09073423651292459,Average,2.199088850438861
310145,Bound Brook High School,NJ,public,-0.8063993703869878,Below Average,-0.8063993703869878,Below Average,-0.8099761729973253,Below Average,
310148,Brick Township Memorial High School,NJ,public,-0.11370878619708841,Average,-0.19994525812280547,Average,-0.17947816741504227,Average,1.5899792583359948
310150,Bridgeton High School,NJ,public,-0.8157139313722873,Below Average,-0.713436719301146,Average,-0.6617334571489845,Below Average,0.3614170164302853
310151,Cumberland County Technical Education Center,NJ,public,0.1673417224721735,Demanding,0.08423658010241059,Demanding,-0.021187590163210472,Average,1.1144021113719806
310154,Buena Regional High School,NJ,public,-0.6185167579442838,Average,-0.6458424747189864,Average,-0.6233778630338439,Below Average,1.0428332422481015
310157,Burlington County Institute of Technology - Westampton,NJ,public,-0.4898504921695557,Average,-0.6192667281736989,Average,-0.5767521904904443,Average,0.7093082222711554
310158,Burlington Township High School,NJ,public,-0.16363087700308093,Average,-0.35605943101790694,Average,-0.35412123852444705,Average,1.5987674908086535
310160,Burlington City High School,NJ,public,-0.5845862964710401,Average,-0.5055192979813852,Average,-0.49404736364242585,Average,0.9803793764940062
310163,Life Center Academy,,private,,,,,,,
310165,Doane Academy,,private,0.35423007652724936,Demanding,0.4856970024707394,Demanding,0.4856970024707394,Demanding,2.2403953777201813
310170,Butler High School,NJ,public,0.031457930188729534,Demanding,-0.035424504940940724,Demanding,-0.00925151187074538,Average,1.91912420701799
310180,MOUNT SAINT DOMINIC ACADEMY,NJ,private,0.8306002142036247,Very Demanding,1.0677970509375694,Very Demanding,0.827271429699326,Very Demanding,3.206517546726225
310185,Camden Catholic High School,,private,0.24840764926599193,Demanding,0.18309804823905962,Demanding,0.18309804823905962,Demanding,2.072261479306003
310186,Ambassador Academy,,private,,,,,,,
310188,Bais Leah High School,,private,,,,,,,
310192,Camden Cnty Alt HS North Cmps,,private,,,,,,,
310193,Creative Arts High School,NJ,public,0.0265193856597474,Demanding,0.0265193856597474,Demanding,0.06486420799891604,Demanding,
310195,Camden High School,NJ,public,-0.5596493196539997,Average,-0.5596493196539997,Average,-0.3814643267062301,Average,
310196,Dr. Charles E. Brimm Medical Arts High School,NJ,public,-0.48628616163244176,Average,-0.302581051055895,Average,-0.31007922815152583,Average,0.2506609221474497
310205,Eastside High School,NJ,public,-0.7924767366109027,Below Average,-0.7924767366109027,Below Average,-0.6377198339323401,Below Average,
310206,Cape Christian Academy,,private,,,,,,,
310207,Cape May County High School,NJ,public,-0.6526584188265353,Average,-0.7994047440655684,Below Average,-0.6664900063031841,Below Average,0.74
310210,Lower Cape May Regional High School,NJ,public,0.25670321462561607,Demanding,0.2753775477726261,Demanding,0.15330623585790265,Demanding,2.0305894253670513
310215,Middle Township High School,NJ,public,0.05930294616830578,Demanding,0.047612295321311005,Demanding,0.014915384620332872,Demanding,2.3173380422095553
310217,Sedes Sapientiae School,,private,,,,,,,
310220,Carteret High School,NJ,public,-0.4042813524537033,Average,-0.28195325580741654,Average,-0.252434929766257,Average,0.7840144579734833
310221,Arthur P. Schalick High School,NJ,public,-0.6009063739798324,Average,-0.6009063739798324,Average,-0.5778404448071157,Average,
310222,Cedar Grove High School,NJ,public,0.1980167725007444,Demanding,0.1421999682932711,Demanding,0.06718340433566661,Demanding,1.9062008116845355
310223,Cherry Hill High School East,NJ,public,0.8785585179493649,Very Demanding,0.9326508399295269,Very Demanding,0.8383892441770611,Very Demanding,3.4705173129063844
310224,Chatham High School,NJ,public,1.0169928248461129,Very Demanding,1.0466818106812905,Very Demanding,0.9944557663596191,Very Demanding,3.8819190521606775
310227,West Morris Central High School,NJ,public,0.37256832653155236,Demanding,0.26227325617901986,Demanding,0.40763786046108097,Demanding,2.204197050906582
310228,Arthur L. Johnson High School,NJ,public,-0.057728419297964025,Demanding,-0.004360171911232287,Demanding,0.013402818509831861,Demanding,1.695
310229,MOTHER SETON REGIONAL HIGH SCHOOL,NJ,private,0.16786449331367076,Demanding,0.09921702330673923,Demanding,0.05240740759466193,Demanding,1.3633507975786798
310230,Clayton High School,NJ,public,1.3546408413023066,Very Demanding,1.3546408413023066,Very Demanding,1.3599308377969743,Very Demanding,
310231,Yale School,,private,,,,,,,
310232,Devereux Deerhaven,,private,,,,,,,
310233,Lamberts Mill Academy,NJ,public,-1.324147555094183,Below Average,-1.324147555094183,Below Average,-0.644538126613877,Below Average,
310234,Brookfield Academy,,private,,,,,,,
310235,Overbrook Senior High School,NJ,public,-0.635928340863423,Average,-0.5457696719662037,Average,-0.5053951209433623,Average,0.9693589949997898
310240,Cliffside Park High School,NJ,public,-0.5174919490011315,Average,-0.5368636065042951,Average,-0.5423846145534027,Average,1.0507909743322026
310245,Clifton High School,NJ,public,-0.38005559111488374,Average,-0.46422814285684255,Average,-0.43586757875409077,Average,1.8024097894283915
310248,Faith Christian School,,private,,,,,,,
310249,Pioneer Academy Of Science,,private,0.7692799783133714,Very Demanding,0.731492614483172,Very Demanding,0.731492614483172,Very Demanding,2.6154341176098517
310250,Collingswood High School,NJ,public,0.06650120088300246,Demanding,0.060387915439899964,Demanding,0.08883160675840893,Demanding,2.5311548570261357
310251,Colonia High School,NJ,public,0.02587330072374892,Demanding,0.10195418616460751,Demanding,0.08275286428221217,Demanding,1.6759193163767074
310252,Northern Burlington County Regional High School,NJ,public,0.5255285286425826,Very Demanding,0.6243977345651623,Very Demanding,0.6053812180068843,Demanding,3.2461042698583253
310253,Colts Neck High School,NJ,public,0.5060862598581718,Demanding,0.57975189079739,Very Demanding,0.5815709922522053,Demanding,2.776428001400276
310254,Westminster Christian Academy,,private,,,,,,,
310255,Academy Of Saint Elizabeth,,private,,,,,,,
310260,Cranford High School,NJ,public,0.5200262420576443,Very Demanding,0.5041446389234501,Demanding,0.4670406227615036,Demanding,3.2800782961060264
310263,Cresskill High School,NJ,public,0.6997344172640355,Very Demanding,0.8160508784436067,Very Demanding,0.8023540266526088,Very Demanding,3.61761587810245
310264,Delran High School,NJ,public,0.05489514005592937,Demanding,-0.060092507229210286,Demanding,-0.08214874902590066,Average,2.0683786144122904
310265,Northern Valley Regional High School at Demarest,NJ,public,1.2922889180843127,Very Demanding,1.478524330835921,Most Demanding,1.3150523019145726,Very Demanding,3.9721104623510977
310267,Hillel High School,,private,,,,,,,
310268,Deal Yeshiva,,private,,,,,,,
310269,Ilan High School,,private,,,,,,,
310270,Dover High School,NJ,public,0.006418101846479517,Demanding,0.06175976392829563,Demanding,0.09126710755237226,Demanding,1.961712050247671
310272,Randolph High School,NJ,public,0.6589190272969844,Very Demanding,0.6617355863420074,Very Demanding,0.647647212788247,Demanding,3.2385467732876085
310275,Dumont High School,NJ,public,0.20421985184823668,Demanding,0.11075562775822514,Demanding,0.11255464888995317,Demanding,2.2617979552288014
310277,Pre-Collegiate Learning Center,,private,,,,,,,
310280,Dunellen High School,NJ,public,-0.028525877375693006,Demanding,-0.052995054151868726,Demanding,-0.04182988182832523,Average,1.6249475995932936
310281,Morris County School of Technology,NJ,public,0.1221499656540258,Demanding,-0.10795822374995495,Demanding,-0.12126950168298684,Average,1.515883122393023
310283,East Brunswick High School,NJ,public,1.1333105666925585,Very Demanding,1.1900590093840342,Very Demanding,1.1900590093840342,Very Demanding,4.207188703088714
310284,East Brunswick Magnet School,NJ,public,-0.5583896376719772,Average,-0.5768177548791653,Average,-0.5368687496439075,Average,0.5812412359208768
310290,East Orange Campus High School,NJ,public,-1.2693142814322282,Below Average,-1.2417062725500694,Below Average,-1.1365826354928519,Below Average,0.473445804756845
310292,Memorial Senior High School,NJ,public,-0.3528225842378182,Average,-0.4346530899769259,Average,-0.38335687605896385,Average,1.7789825010559803
310293,Rabbi Jacob Joseph School,,private,,,,,,,
310296,Monmouth Regional High School,NJ,public,0.2930536943738502,Demanding,0.2721676132723717,Demanding,0.239412490504431,Demanding,2.1563375298979666
310297,Edison High School,NJ,public,0.6471862127193538,Very Demanding,0.6963309571342784,Very Demanding,0.6662241870490049,Demanding,3.826361808953603
310298,St Thomas Aquinas High School,,private,0.008863705672553478,Demanding,-0.051185999261907436,Demanding,-0.051185999261907436,Average,1.5844425593518212
310299,Henry P. Becton Regional High School,NJ,public,-0.5121850410197025,Average,-0.5426878883557195,Average,-0.5049720558191156,Average,1.1711656815133813
310300,Cicely L. Tyson Community Middle/High School,NJ,public,0.08537358263339873,Demanding,0.03681908099454284,Demanding,0.05489131962568777,Demanding,1.125
310302,Pilgrim Academy,,private,,,,,,,
310305,Elizabeth High School - Frank J Cicarell Academy,NJ,public,0.906140315149424,Very Demanding,1.0882807600695963,Very Demanding,0.6829352025589401,Very Demanding,1.6846525112288422
310308,Elizabeth Christian Academy,,private,,,,,,,
310309,Edison Academy Magnet School,NJ,public,2.1650917972185604,Most Demanding,2.3280007652613723,Most Demanding,2.141038036455154,Most Demanding,5.375712717818541
310310,Benedictine Academy,,private,,,,,,,
310312,Rav Teitz Mesivta Academy,,private,,,,,,,
310313,Bruriah High School For Girls,,private,,,,,,,
310315,Pingry School,,private,1.5083209414905852,Most Demanding,1.6812170633582912,Most Demanding,1.6812170633582912,Very Demanding,4.525942590849771
310323,Ramat Sinai High School,,private,,,,,,,
310325,Saint Mary Of Assumption HS,,private,,,,,,,
310329,Mesivta Of Eatontown,,private,,,,,,,
310337,Alexander Hamilton Preparatory Academy,NJ,public,-0.46623252252593106,Average,-0.3855497269356438,Average,-0.4118528877153623,Average,0.8615777815601088
310339,John E. Dwyer Technology Academy,NJ,public,-0.6271247961760891,Average,-0.47066160953786296,Average,-0.4598208715117431,Average,0.6461879419924828
310341,Patrick School The,,private,,,,,,,
310342,Trinity Christian Academy,,private,,,,,,,
310348,Emerson Jr Sr High,NJ,public,0.39879667863606894,Demanding,0.4268222600666832,Demanding,0.3778446526396004,Demanding,2.5577124685259487
310350,Dwight Morrow High School/Academies@Englewood,NJ,public,-0.21023799097532497,Average,-0.12122745889726089,Demanding,-0.13457800670113637,Average,1.8030156563909447
310352,Community High School,,private,-0.6647581879219144,Average,-0.6647581879219144,Average,-0.6647581879219144,Below Average,
310354,Ability School,,private,,,,,,,
310355,Dwight-Englewood School,,private,1.177263773325943,Very Demanding,1.1655657371407622,Very Demanding,1.1655657371407622,Very Demanding,3.097408283567251
310363,Timber Creek Regional High School,NJ,public,0.17302013336334057,Demanding,0.17302013336334057,Demanding,0.08122211073714185,Demanding,
310367,Manalapan High School,NJ,public,0.3792762433142211,Demanding,0.4793327254651718,Demanding,0.48164690335887983,Demanding,2.321353713704705
310368,Fairton Christian Ctr Academy,,private,,,,,,,
310369,Maranatha Baptist School,,private,,,,,,,
310370,Fair Lawn High School,NJ,public,0.6636267239870953,Very Demanding,0.6093365884469365,Very Demanding,0.549113253130682,Demanding,3.174855036238515
310373,Benway School,,private,,,,,,,
310374,Flexschool,,private,,,,,,,
310375,Howell High School,NJ,public,0.1493972016207809,Demanding,0.1745904273497835,Demanding,0.21442379495030361,Demanding,1.7383201311627339
310378,Mount Olive High School,NJ,public,0.7698614801680379,Very Demanding,0.8525915121749703,Very Demanding,0.7059508607724234,Very Demanding,3.1010587421877336
310380,Hunterdon Central Regional High School District,NJ,public,0.6680388381487563,Very Demanding,0.7099791915490125,Very Demanding,0.6490264531230765,Demanding,2.9094687670571893
310381,Hunterdon County Chrstn Acad,,private,,,,,,,
310385,Florence Township Memorial High School,NJ,public,0.3371205949772069,Demanding,0.40585268912413364,Demanding,0.4309940998097457,Demanding,2.566211779308294
310390,Academy Of The Holy Angels,,private,0.974421952797623,Very Demanding,1.1539279700289402,Very Demanding,1.1539279700289402,Very Demanding,3.423236626910084
310395,Fort Lee High School,NJ,public,0.4574036510674576,Demanding,0.4668459228121353,Demanding,0.5994044018627117,Demanding,2.8007744182481162
310396,Usma Preparatory School,,private,,,,,,,
310400,Wallkill Valley Regional High School,NJ,public,-0.17319391436803003,Average,-0.17319391436803003,Average,-0.13794501140622709,Average,
310401,Voyagers Community School,,private,,,,,,,
310402,Ramapo High School,NJ,public,0.5143385397717932,Very Demanding,0.5512951275476017,Very Demanding,0.5247008017975913,Demanding,2.9911725401397176
310403,Delsea Regional High School,NJ,public,-0.16273980937831115,Average,-0.2241617071180929,Average,-0.20161700453044515,Average,1.6191787035056557
310405,Freehold Borough High School,NJ,public,0.40109256677683813,Demanding,0.5128128300903024,Demanding,0.5389877830734654,Demanding,2.843146973359985
310407,Freehold Township High School,NJ,public,0.2577243428595738,Demanding,0.33184486276870384,Demanding,0.40403877855753956,Demanding,2.0119445962531644
310410,Delaware Valley Regional High School,NJ,public,0.5636751650126708,Very Demanding,0.49551794461979515,Demanding,0.4293508893366239,Demanding,2.8233654265172534
310412,Marine Academy of Science and Technology,NJ,public,0.8068845489312655,Very Demanding,0.591317463765478,Very Demanding,0.5497621458582995,Demanding,1.6519914920213004
